"","time","cif.control","cif.control.lower","cif.control.upper","cif.exposure","cif.exposure.lower","cif.exposure.upper"
"126",2.3846680356,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"127",2.4339493498,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"128",2.4558521561,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"129",2.4804928131,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"130",2.507871321,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"131",2.6091718001,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"132",2.6310746064,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"133",2.6721423682,0.0269715758730092,0.0118290569650789,0.0442522519354588,0.0251239150889536,0.0105696617121983,0.0464162732652972
"134",2.6967830253,0.0291377975800048,0.0142561192264367,0.0453537217919317,0.0272117415122871,0.0115038584194032,0.048564412344055
"135",2.7049965777,0.0291377975800048,0.0142561192264367,0.0453537217919317,0.0272117415122871,0.0115038584194032,0.048564412344055
"136",2.7405886379,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"137",2.7679671458,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"138",2.7707049966,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"139",2.7789185489,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"140",2.8610540726,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"141",2.9158110883,0.0315995087614741,0.0170210391421555,0.0481507806784569,0.0295864342048119,0.012149898045029,0.0519584541614673
"142",2.9897330595,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"143",2.9952087611,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"144",3.0061601643,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"145",3.0088980151,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"146",3.0280629706,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"147",3.0581793292,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"148",3.0746064339,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"149",3.0828199863,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"150",3.1375770021,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"151",3.1540041068,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"152",3.2251882272,0.0346029544916503,0.0184175185923348,0.048764812190707,0.0324928107430992,0.0132548917549366,0.0554241744121077
"153",3.2525667351,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"154",3.2635181383,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"155",3.2744695414,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"156",3.3374401095,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"157",3.3483915127,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"158",3.3785078713,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"159",3.4031485284,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"160",3.4113620808,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"161",3.4168377823,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"162",3.4524298426,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"163",3.4551676934,0.0367223132754175,0.0196267381339785,0.0516695084312129,0.0345557746497339,0.0146830014308142,0.0572557877165242
"164",3.4688569473,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"165",3.4825462012,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"166",3.4934976044,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"167",3.5044490075,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"168",3.537303217,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"169",3.5400410678,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"170",3.5509924709,0.0385679930303179,0.0220040896765455,0.0536489744658622,0.0363646526930533,0.0158028769136704,0.0607480198922197
"171",3.5920602327,0.040351835119036,0.0233731517629567,0.0554552013000906,0.0381187739842431,0.0166292891794343,0.0639588963433449
"172",3.6084873374,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"173",3.6221765914,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"174",3.6468172485,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"175",3.6577686516,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"176",3.6824093087,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"177",3.7399041752,0.0420508497092493,0.0237887537463883,0.0575329011453072,0.0397900229756626,0.0168548686030666,0.0640295703335199
"178",3.7535934292,0.0439131364180463,0.0252876389663011,0.0601319688929373,0.0416263598879372,0.0174896665571476,0.068897060151079
"179",3.7618069815,0.0439131364180463,0.0252876389663011,0.0601319688929373,0.0416263598879372,0.0174896665571476,0.068897060151079
"180",3.7672826831,0.0439131364180463,0.0252876389663011,0.0601319688929373,0.0416263598879372,0.0174896665571476,0.068897060151079
"181",3.8165639973,0.0439131364180463,0.0252876389663011,0.0601319688929373,0.0416263598879372,0.0174896665571476,0.068897060151079
"182",3.871321013,0.0439131364180463,0.0252876389663011,0.0601319688929373,0.0416263598879372,0.0174896665571476,0.068897060151079
"183",3.8822724162,0.0456711894508318,0.0271780125391995,0.0627327233309809,0.0433652608306593,0.0189146813559307,0.0711560819102914
"184",3.9370294319,0.0456711894508318,0.0271780125391995,0.0627327233309809,0.0433652608306593,0.0189146813559307,0.0711560819102914
"185",3.9671457906,0.0474506996860643,0.0289608435588205,0.0666026595365101,0.0451260015488738,0.0189146813559307,0.0728084131473597
"186",3.9698836413,0.0474506996860643,0.0289608435588205,0.0666026595365101,0.0451260015488738,0.0189146813559307,0.0728084131473597
"187",4.0054757016,0.0474506996860643,0.0289608435588205,0.0666026595365101,0.0451260015488738,0.0189146813559307,0.0728084131473597
"188",4.0109514031,0.0474506996860643,0.0289608435588205,0.0666026595365101,0.0451260015488738,0.0189146813559307,0.0728084131473597
"189",4.0246406571,0.0474506996860643,0.0289608435588205,0.0666026595365101,0.0451260015488738,0.0189146813559307,0.0728084131473597
"190",4.0684462697,0.0492404089672363,0.0299203135673411,0.0679341821542533,0.0468996690932054,0.0208561018935768,0.0754199505707268
"191",4.1040383299,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"192",4.1095140315,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"193",4.1396303901,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"194",4.1478439425,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"195",4.1779603012,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"196",4.1943874059,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"197",4.2108145106,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"198",4.2162902122,0.0511455268041073,0.0312739024002611,0.0700831977368259,0.0487884269501694,0.0217962292381955,0.0782764226091494
"199",4.2464065708,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"200",4.2819986311,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"201",4.3011635866,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"202",4.3066392882,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"203",4.3422313484,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"204",4.3915126626,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"205",4.4188911704,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"206",4.5338809035,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"207",4.6023271732,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"208",4.6160164271,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"209",4.6461327858,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"210",4.6598220397,0.0533015480586517,0.0321707776493836,0.07363684954302,0.050934865163062,0.0235134768477456,0.0818334553897001
"211",4.6625598905,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"212",4.8432580424,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"213",4.8569472964,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"214",4.8678986995,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"215",4.8761122519,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"216",4.8815879535,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"217",4.9281314168,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"218",4.9746748802,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"219",4.977412731,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"220",5.0513347023,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"221",5.0650239562,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"222",5.1279945243,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"223",5.158110883,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"224",5.1663244353,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"225",5.18275154,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"226",5.2539356605,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"227",5.3442847365,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"228",5.3470225873,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"229",5.3963039014,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"230",5.4045174538,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"231",5.440109514,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"232",5.4483230664,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"233",5.4647501711,0.0551264949180626,0.0332973755796761,0.0739446875399586,0.0527589583268147,0.024955685983076,0.0864746261033169
"234",5.5468856947,0.0570199469800956,0.035671148316114,0.0771127823019771,0.0546694495421015,0.026570572485792,0.0903717563888808
"235",5.6153319644,0.0570199469800956,0.035671148316114,0.0771127823019771,0.0546694495421015,0.026570572485792,0.0903717563888808
"236",5.6235455168,0.0570199469800956,0.035671148316114,0.0771127823019771,0.0546694495421015,0.026570572485792,0.0903717563888808
"237",5.6290212183,0.058865216637571,0.0364079595265617,0.0793517555795872,0.0565350830906438,0.026603521683873,0.0950871382211005
"238",5.6372347707,0.058865216637571,0.0364079595265617,0.0793517555795872,0.0565350830906438,0.026603521683873,0.0950871382211005
"239",5.735797399,0.058865216637571,0.0364079595265617,0.0793517555795872,0.0565350830906438,0.026603521683873,0.0950871382211005
"240",5.787816564,0.058865216637571,0.0364079595265617,0.0793517555795872,0.0565350830906438,0.026603521683873,0.0950871382211005
"241",5.9082819986,0.0609192205972383,0.0385844011514704,0.0813700790272681,0.0586154605989228,0.026603521683873,0.0962240678154517
"242",5.9383983573,0.0609192205972383,0.0385844011514704,0.0813700790272681,0.0586154605989228,0.026603521683873,0.0962240678154517
